id,verdict,group,title,model,target,source,line,original,report,reason,proposed_action
FINDING-05131,unresolved,baseline-blocked,Not yet established as a bug or a false positive,RigidBody.Examples.RoverPlant,max_speed,/data/mrumoca/rumoca/target/cmm/CMM-a642c381/RigidBody/Examples/RoverPlant.mo,16,FINDING-05131-roverplant-max-speed.md,unresolved/FINDING-05131.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05132,unresolved,baseline-blocked,Not yet established as a bug or a false positive,RigidBody.Examples.RoverPlant,wheel_radius,/data/mrumoca/rumoca/target/cmm/CMM-a642c381/RigidBody/Examples/RoverPlant.mo,15,FINDING-05132-roverplant-wheel-radius.md,unresolved/FINDING-05132.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05133,unresolved,baseline-blocked,Not yet established as a bug or a false positive,RigidBody.Examples.RoverPlant,mass,/data/mrumoca/rumoca/target/cmm/CMM-a642c381/RigidBody/package.mo,3,FINDING-05133-roverplant-mass.md,unresolved/FINDING-05133.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05134,unresolved,baseline-blocked,Not yet established as a bug or a false positive,RigidBody.Examples.RoverPlant,speed_tau,/data/mrumoca/rumoca/target/cmm/CMM-a642c381/RigidBody/Examples/RoverPlant.mo,18,FINDING-05134-roverplant-speed-tau.md,unresolved/FINDING-05134.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05135,unresolved,baseline-blocked,Not yet established as a bug or a false positive,RigidBody.Examples.RoverPlant,side_tau,/data/mrumoca/rumoca/target/cmm/CMM-a642c381/RigidBody/Examples/RoverPlant.mo,20,FINDING-05135-roverplant-side-tau.md,unresolved/FINDING-05135.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05136,unresolved,baseline-blocked,Not yet established as a bug or a false positive,RigidBody.Examples.RoverPlant,vertical_tau,/data/mrumoca/rumoca/target/cmm/CMM-a642c381/RigidBody/Examples/RoverPlant.mo,21,FINDING-05136-roverplant-vertical-tau.md,unresolved/FINDING-05136.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05137,unresolved,baseline-blocked,Not yet established as a bug or a false positive,RigidBody.Examples.RoverPlant,height_tau,/data/mrumoca/rumoca/target/cmm/CMM-a642c381/RigidBody/Examples/RoverPlant.mo,22,FINDING-05137-roverplant-height-tau.md,unresolved/FINDING-05137.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05138,unresolved,baseline-blocked,Not yet established as a bug or a false positive,RigidBody.Examples.RoverPlant,yaw_tau,/data/mrumoca/rumoca/target/cmm/CMM-a642c381/RigidBody/Examples/RoverPlant.mo,19,FINDING-05138-roverplant-yaw-tau.md,unresolved/FINDING-05138.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05139,unresolved,baseline-blocked,Not yet established as a bug or a false positive,RigidBody.Examples.QuadrotorSIL,motor_tau_eps,/data/mrumoca/rumoca/target/cmm/CMM-a642c381/RigidBody/Examples/QuadrotorSIL.mo,68,FINDING-05139-quadrotorsil-motor-tau-eps.md,unresolved/FINDING-05139.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05140,unresolved,baseline-blocked,Not yet established as a bug or a false positive,RigidBody.Examples.QuadrotorSIL,vehicle_mass,/data/mrumoca/rumoca/target/cmm/CMM-a642c381/RigidBody/Examples/QuadrotorSIL.mo,16,FINDING-05140-quadrotorsil-vehicle-mass.md,unresolved/FINDING-05140.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
